YEAR,TEAM,OVR,OFF,DEF,NAME,POS,YEAR_CLASS,SPD,ACC,AGI,COD,STR,AWR,THP,THV,THA,THS,TRL,ELU,CAR,CTH,SPC,RLS,MCV,ZCV,PRC,TAK,POW,BKB,BLK,PBK,RBK,BCV
2043,Liberty,72,,,H.Ivory,LT,SR (RS),71,85,80,47,79,69,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,72,,,R.Ramsay,RT,JR (RS),55,75,77,49,81,79,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,74,,,R.Kanoff,RT,SR (RS),66,78,69,51,90,72,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,74,,,J.Tabor,DT,JR (RS),60,76,61,53,87,74,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,74,,,M.Owen,HB,SO,83,89,85,88,67,77,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,74,,,M.Robert,P,FR,66,68,69,57,34,69,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,75,,,Z.Donnell,RT,JR (RS),55,68,77,63,79,77,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,75,,,D.Pascoe,CB,JR,88,83,83,85,50,68,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,75,,,C.Marrero,C,JR (RS),62,74,71,51,82,70,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,75,,,M.Choice,P,FR (RS),70,70,67,59,37,65,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,75,,,B.Garvin,QB,SO (RS),89,89,85,83,64,73,84,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,76,,,T.Barmore,RG,JR (RS),68,72,71,50,80,77,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,76,,,T.Lane,CB,SR (RS),84,92,89,99,57,79,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,76,,,T.Caplan,P,SO (RS),66,66,72,40,26,74,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,78,,,A.Carney,LT,JR (RS),58,65,88,77,75,87,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,78,,,S.Hankerson,LG,SR (RS),72,86,85,50,88,65,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,79,,,D.Bayer,HB,FR (RS),89,91,84,84,82,70,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,79,,,J.Chick,WR,SR (RS),91,92,92,86,58,74,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,80,,,D.Robbins,TE,SR,84,85,82,81,66,76,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Liberty,85,,,J.Tamm,WR,SR (RS),84,84,85,79,59,82,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,74,,,T.Cregg,RG,SR,65,66,66,47,79,71,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,74,,,D.Morse,WILL,FR (RS),80,87,72,75,83,64,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,75,,,K.Hamm,QB,SR (RS),80,84,87,88,72,75,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,75,,,L.Wilbur,LEDG,SR (RS),66,63,67,74,77,72,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,76,,,M.Cone,DT,JR (RS),63,77,64,46,87,73,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,76,,,T.Byrne,FB,JR (RS),79,83,79,74,81,72,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,76,,,T.Lozano,DT,SR (RS),73,83,68,63,84,70,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,76,,,M.Hocker,RT,SO (RS),63,80,81,69,88,67,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,76,,,E.Shead,CB,JR,86,85,80,95,56,77,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,76,,,G.Pitts,FS,JR,85,83,85,79,57,73,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,76,,,W.Fatinikun,WR,SR (RS),94,88,82,83,71,77,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,78,,,R.Wood,K,FR,73,69,75,56,38,74,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,78,,,F.Chase,C,JR (RS),63,74,72,45,81,76,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,78,,,D.Phenix,WR,JR (RS),84,86,92,84,75,74,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,79,,,S.Finger,P,FR,70,69,77,61,26,69,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,80,,,R.Blank,RT,JR (RS),71,84,76,44,79,74,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,80,,,T.Fuentes,TE,JR,73,81,75,75,78,69,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,81,,,K.Tryon,WILL,FR (RS),81,90,84,82,78,74,0,0,0,0,0,0,59,0,0,0,0,0,0,40,0,0,0,0,0,
2043,Louisiana,81,,,A.LaPorta,DT,SR,74,84,67,66,89,74,0,0,0,0,0,0,57,43,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,81,,,B.Saavedra,K,SO,70,71,74,57,32,73,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,81,,,T.Mama,MIKE,SO (RS),91,89,86,80,78,74,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,81,,,T.Smoker,RG,SR (RS),56,71,77,63,78,81,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,82,,,J.Boyd,HB,JR (RS),89,91,91,84,64,81,0,0,0,0,0,0,87,81,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,83,,,C.Jackson,WILL,SR (RS),78,86,68,72,78,74,0,0,0,0,0,0,57,0,0,0,0,0,0,33,0,0,0,0,0,
2043,Louisiana,83,,,A.Westbrook,CB,JR (RS),92,97,94,98,73,80,0,0,0,0,0,0,74,50,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,84,,,C.Bowling,WILL,FR (RS),88,93,83,78,82,73,0,0,0,0,0,0,55,0,0,0,0,0,0,30,0,0,0,0,0,
2043,Louisiana,85,,,G.Scruggs,WR,SR (RS),84,86,91,87,85,91,0,0,0,0,0,0,82,93,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,85,,,B.Melvin,LT,JR (RS),68,80,81,40,80,76,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,86,,,C.Poindexter,QB,JR (RS),88,91,91,85,49,84,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana,86,,,T.Overhauser,P,SO (RS),72,73,75,52,29,82,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,72,,,J.Clinton,LG,JR (RS),67,70,61,40,76,70,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,72,,,G.Lorenz,SAM,FR,80,87,66,79,77,66,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,72,,,J.Pettis,C,SO (RS),80,83,73,57,95,66,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,72,,,E.Tuttle,FS,FR (RS),88,86,86,81,44,69,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,73,,,Z.Rivero,CB,FR (RS),92,93,88,95,68,64,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,73,,,M.Woods,SS,FR,91,89,84,86,58,68,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,74,,,A.Whipple,SS,JR,79,81,80,76,56,76,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,74,,,D.Wheat,CB,JR (RS),89,91,90,91,62,64,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,74,,,B.Bueno,DT,SR,74,78,69,61,83,75,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,74,,,D.DeLuca,CB,SR (RS),85,89,84,87,47,68,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,75,,,T.Anders,HB,SR (RS),80,84,82,75,81,82,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,75,,,G.Nwokeji,C,JR (RS),66,81,76,67,82,72,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,76,,,H.Rochell,LEDG,SO (RS),71,73,71,61,86,72,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,76,,,W.Bartell,DT,JR,60,75,81,58,85,71,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,77,,,W.Flannery,WILL,JR (RS),81,88,71,73,80,64,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,77,,,D.Ezekiel,HB,SO (RS),80,89,87,80,79,77,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,77,,,A.Addai,FS,SR (RS),87,89,83,89,62,71,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,77,,,J.Pinckney,DT,SO (RS),71,79,73,59,85,71,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,77,,,J.Cutrera,HB,JR,90,91,86,85,63,75,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,78,,,E.Garcon,C,SR (RS),66,76,79,71,82,71,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,78,,,J.Mevis,WILL,SR (RS),85,84,80,76,74,73,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,79,,,T.Flinn,REDG,SR (RS),67,72,70,58,82,73,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,80,,,D.Egnew,SAM,FR (RS),81,81,84,77,69,75,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,80,,,S.Flavors,FS,SR,82,88,87,95,66,72,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,81,,,D.Dixon,WR,JR (RS),93,91,86,84,60,79,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,84,,,D.Ficken,REDG,SR (RS),74,80,64,54,93,73,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,85,,,D.Aromashodu,QB,SR (RS),89,94,90,84,48,84,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,87,,,B.Jacke,CB,SR (RS),95,97,92,99,67,79,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,89,,,C.Kearns,CB,SO (RS),91,90,89,99,66,86,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisiana Tech,90,,,J.Isaac,DT,JR,65,74,57,67,96,84,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,75,,,C.Cashman,REDG,JR (RS),74,86,78,61,78,78,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,75,,,M.Houser,SAM,SR (RS),83,86,79,74,76,69,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,75,,,J.Holyfield,LT,JR (RS),62,68,73,69,86,66,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,75,,,M.Brown,WR,SO,81,87,86,81,65,63,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,76,,,M.Toner,DT,JR,59,72,55,63,92,76,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,76,,,J.Pinto,CB,SR (RS),89,91,88,94,59,76,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,77,,,E.Goodin,LEDG,SR (RS),77,87,79,65,76,72,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,78,,,B.Witherspoon,HB,FR (RS),84,87,82,82,72,65,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,78,,,R.Couch,LG,SR (RS),55,61,81,77,72,91,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,79,,,S. Hodgins,K,SR (RS),72,72,69,47,26,76,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,79,,,T. Jamerson,QB,SO (RS),74,81,91,86,63,72,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,79,,,D.Prince,C,JR (RS),75,76,77,48,87,67,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,80,,,A. Thrash,REDG,SR (RS),85,90,77,69,84,78,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,80,,,D. Montgomery,CB,SR (RS),88,93,87,99,50,80,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,80,,,A. Beach,REDG,SO (RS),63,81,62,58,88,67,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,80,,,V. Lamm,RG,JR (RS),67,70,69,35,86,80,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,80,,,E. Vokolek,LT,SR (RS),68,70,76,43,82,73,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,81,,,A. Rowe,RT,SR,72,89,78,51,89,72,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,81,,,A. Jones,HB,SR (RS),80,81,81,81,88,74,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,81,,,M. Tye,HB,JR,91,94,86,86,57,79,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,82,,,P.Nunn,SAM,SR (RS),76,86,84,76,70,85,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,82,,,T.Best,LEDG,JR (RS),83,83,80,64,85,87,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,82,,,M.Wallow,MIKE,SR (RS),84,85,81,78,75,80,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,83,,,C.Bartell,FS,JR (RS),89,86,80,82,57,84,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,83,,,D.Pratt,HB,SR (RS),81,91,88,81,81,82,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,84,,,K.Slack,WR,SR,98,94,94,90,70,77,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,86,,,M.Ugokwe,TE,SR,84,83,77,69,82,71,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,86,,,T.Lopes,RT,SR (RS),66,66,76,40,99,85,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,87,,,V.Hall,LT,SR (RS),66,78,74,46,86,73,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Louisville,89,,,C.Leftwich,P,JR (RS),74,72,76,48,38,84,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,74,,,Q.Mix,P,JR (RS),67,67,66,43,36,61,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,74,,,G.Dwumfour,WILL,SO,74,85,84,78,70,70,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,75,,,Z.Bennett,LEDG,JR (RS),83,81,80,70,89,62,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,75,,,M.Carr,HB,SO (RS),81,86,84,80,76,75,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,75,,,J.McFoy,SAM,SO,84,87,84,81,74,73,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,75,,,V.Pullard,WR,SR,85,91,87,91,72,76,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,75,,,J.Carrera,K,JR (RS),70,71,71,45,28,71,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,75,,,T.Urban,RT,SR (RS),63,78,71,38,83,78,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,75,,,G.Onujiogu,SS,SR (RS),89,87,78,93,76,64,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,76,,,M.Browning,RT,SO (RS),62,70,78,64,91,74,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,76,,,M.Faulk,HB,SR (RS),83,89,77,78,81,70,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,76,,,A.Blum,REDG,JR (RS),75,81,67,58,82,65,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,76,,,C.Warmack,CB,SO,91,91,89,93,65,75,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,77,,,M.Banks,QB,FR (RS),76,78,74,71,67,74,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,77,,,C.Shelley,QB,FR (RS),83,86,92,85,56,69,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,77,,,P.Baggs,QB,JR (RS),78,88,89,91,72,70,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,77,,,V.Nua,K,SO (RS),66,69,69,56,30,69,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,78,,,R.Snead,MIKE,SR,78,87,81,77,73,71,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,78,,,S.Harrison,QB,SR (RS),80,84,91,83,54,78,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,78,,,R.Winter,MIKE,JR,86,91,89,78,72,73,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,78,,,T.Landers,C,JR (RS),71,72,76,41,89,71,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,80,,,S.Arias,P,SO (RS),69,66,67,49,35,74,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,80,,,K.Crocker,LEDG,SR (RS),61,84,66,53,79,71,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,80,,,H.Simms,SAM,SR (RS),81,88,72,79,80,64,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,80,,,N.Anunoby,K,SO,74,70,77,63,32,79,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,81,,,P.Skalski,DT,SR,79,84,77,60,89,76,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,81,,,N.Michel,SAM,JR (RS),81,89,85,80,80,73,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,81,,,L.Jameson,DT,JR,64,79,63,53,92,66,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,82,,,J.Droogsma,C,JR (RS),63,67,80,60,80,83,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Marshall,94,,,T.Hills,HB,SR (RS),90,92,99,99,72,87,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,78,,,A.North,MIKE,FR (RS),77,86,72,75,83,70,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,40.0
2043,Maryland,78,,,Z.Howden,WR,FR (RS),90,90,94,83,70,69,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,69.0
2043,Maryland,78,,,D.Pope,QB,SR (RS),72,82,90,84,55,69,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,64.0
2043,Maryland,79,,,D.Babcock,WILL,JR (RS),83,82,86,80,76,78,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,28.0
2043,Maryland,79,,,G.Cone,RG,FR (RS),65,76,66,45,82,73,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,46.0
2043,Maryland,79,,,T.Kopp,WR,SO,86,87,89,88,64,68,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,76.0
2043,Maryland,79,,,V.Okonkwo,REDG,FR (RS),75,84,74,61,86,71,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,27.0
2043,Maryland,80,,,A.Simonson,HB,SR (RS),85,90,89,90,72,79,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,80,,,B.Gilreath,CB,JR (RS),89,89,87,92,70,74,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,51.0
2043,Maryland,80,,,M.Strong,CB,JR (RS),84,92,90,97,55,75,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,57.0
2043,Maryland,80,,,K.Brzezinski,TE,JR,82,80,82,73,75,72,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,75.0
2043,Maryland,81,,,R.Thomson,C,JR (RS),71,76,83,48,88,76,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,81,,,S.Clinton,HB,SR,87,91,93,92,69,70,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,81,,,E.Ogunbowale,MIKE,SR (RS),90,90,89,80,76,68,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,81,,,D.Frye,MIKE,FR (RS),87,91,73,82,81,78,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,82,,,T.Bettis,WR,JR (RS),94,92,82,79,74,85,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,82,,,S.Gilliam,WR,SR (RS),89,92,91,83,66,79,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,83,,,C.Rutter,WR,SR (RS),83,84,88,88,79,76,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,83,,,C.Brooks,WR,SR (RS),85,89,88,85,75,74,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,83,,,J.McSorley,K,SR,70,71,76,61,37,75,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,83,,,S.Raji,DT,JR,69,82,76,50,87,75,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,84,,,O.Newcomb,LG,SR (RS),62,79,99,83,96,71,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,84,,,J.Wooden,FS,SR (RS),94,89,87,91,51,77,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,84,,,B.Bond,MIKE,SR (RS),86,86,89,83,81,79,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,85,,,Z.Boehringer,RT,JR (RS),70,87,81,49,93,78,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,85,,,D.Jean,CB,JR (RS),90,87,86,98,54,76,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,88,,,E.Ogbuehi,WILL,SR,89,92,81,78,85,79,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,88,,,P.Wilds,WR,SR (RS),91,91,82,84,86,84,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,89,,,T.Bachman,REDG,SR (RS),87,87,77,62,93,88,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Maryland,91,,,E.Ibrahim,HB,SR,86,93,90,89,79,84,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Memphis,77,,,D.Spann,LEDG,JR (RS),89,91,78,68,82,69,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Memphis,77,,,M.Moses,DT,SO (RS),82,88,63,62,83,73,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Memphis,77,,,M.Goedeke,WILL,SO (RS),76,84,72,73,73,77,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
2043,Memphis,78,,,B.Ringo,QB,JR (RS),87,87,86,83,67,84,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,
