Season,Team,PlayerID,Name,Pos,PosBucket,OVR,Age,Status,Source,CollegeTeam,CollegeUser
2044,Panthers,,Tetairoa McMillan,WR,WR,83,22,Active,base_nfl_roster,,
2044,Panthers,,Chuba Hubbard,HB,RB,81,26,Active,base_nfl_roster,,
2044,Panthers,,Tre'von Moehrig,FS,S,81,26,Active,base_nfl_roster,,
2044,Panthers,,Robert Hunt,RG,OL,81,29,Active,base_nfl_roster,,
2044,Panthers,,Ikem Ekwonu,LT,OL,80,24,Active,base_nfl_roster,,
2044,Panthers,,Bryce Young,QB,QB,78,24,Active,base_nfl_roster,,
2044,Panthers,,JJ Jansen,LS,LS,78,39,Active,base_nfl_roster,,
2044,Panthers,,A'Shawn Robinson,DT,IDL,77,30,Active,base_nfl_roster,,
2044,Panthers,,Ryan Fitzgerald,K,K,76,25,Active,base_nfl_roster,,
2044,Panthers,,Brandon Christensen,LT,OL,76,28,Active,base_nfl_roster,,
2044,Panthers,,D.J. Wonnum,REDG,EDGE,76,27,Active,base_nfl_roster,,
2044,Panthers,,Jonathon Brooks,HB,RB,76,22,Active,base_nfl_roster,,
2044,Panthers,,Austin Corbett,LG,OL,76,29,Active,base_nfl_roster,,
2044,Panthers,,Nick Scott,SS,S,75,30,Active,base_nfl_roster,,
2044,Panthers,,Nick Scourton,LEDG,EDGE,75,21,Active,base_nfl_roster,,
2044,Panthers,,Jalen Coker,WR,WR,75,23,Active,base_nfl_roster,,
2044,Panthers,,Cade Mays,C,OL,74,26,Active,base_nfl_roster,,
2044,Panthers,,Broderick Brown III,DT,IDL,74,25,Active,base_nfl_roster,,
2044,Panthers,,Tershawn Wharton,DT,IDL,74,27,Active,base_nfl_roster,,
2044,Panthers,,Isaiah Simmons,FS,S,74,27,Active,base_nfl_roster,,
2044,Panthers,,Trevin Wallace,MIKE,LB,74,22,Active,base_nfl_roster,,
2044,Panthers,,Xavier Legette,WR,WR,74,24,Active,base_nfl_roster,,
2044,Panthers,,Sam Martin,P,P,74,35,Active,base_nfl_roster,,
2044,Panthers,,Cherelus Rozeboom,WILL,LB,73,28,Active,base_nfl_roster,,
2044,Panthers,,Tommy Tremble,TE,TE,72,25,Active,base_nfl_roster,,
2044,Panthers,,Patrick Jones II,LEDG,EDGE,72,26,Active,base_nfl_roster,,
2044,Panthers,,Princely Umanmielen,REDG,EDGE,72,23,Active,base_nfl_roster,,
2044,Panthers,,Travis Etienne,HB,RB,71,21,Active,base_nfl_roster,,
2044,Panthers,,D.J. Moore,WR,WR,71,30,Active,base_nfl_roster,,
2044,Panthers,,D'Shawn Jamison,CB,CB,71,26,Active,base_nfl_roster,,
2044,Panthers,,A.J. Evans,CB,CB,71,26,Active,base_nfl_roster,,
2044,Panthers,,Travis Gibson,REDG,EDGE,71,28,Active,base_nfl_roster,,
2044,Panthers,,Krys Barnes,MIKE,LB,70,27,Active,base_nfl_roster,,
2044,Panthers,,Yosh Nijman,RT,OL,70,29,Active,base_nfl_roster,,
2044,Panthers,,Lannden Zanders,SS,S,70,23,Active,base_nfl_roster,,
2044,Panthers,,Cam Jackson,DT,IDL,70,23,Active,base_nfl_roster,,
2044,Panthers,,Ja'Tavion Sanders,TE,TE,70,22,Active,base_nfl_roster,,
2044,Panthers,,Andy Dalton,QB,QB,70,37,Active,base_nfl_roster,,
2044,Panthers,,Claudin Cherelus,SAM,LB,69,26,Active,base_nfl_roster,,
2044,Panthers,,Rochell,CB,CB,69,27,Active,base_nfl_roster,,
2044,Panthers,,Mitchell Evans,TE,TE,69,22,Active,base_nfl_roster,,
2044,Panthers,,Brycen Tremayne,WR,WR,68,25,Active,base_nfl_roster,,
2044,Panthers,,L.J. Ray,DT,IDL,67,27,Active,base_nfl_roster,,
2044,Panthers,,Jimmy Horn Jr,WR,WR,67,22,Active,base_nfl_roster,,
2044,Panthers,,Tarron Jackson,LEDG,EDGE,66,26,Active,base_nfl_roster,,
2044,Panthers,,Jordan Mitchell,TE,TE,65,26,Active,base_nfl_roster,,
2044,Panthers,,Chau Smith-Wade,CB,CB,65,24,Active,base_nfl_roster,,
2044,Panthers,,Chandler Zavala,RG,OL,64,26,Active,base_nfl_roster,,
2044,Panthers,,Jakai Clark,RG,OL,64,27,Active,base_nfl_roster,,
2044,Panthers,2042_panamacity_fiverson_mike,F.Iverson,MIKE,LB,78,23,Active,dynasty_player,Panama City,
2044,Panthers,2042_pennstate_ecominsky_will,E.Cominsky,WILL,LB,93,23,Active,dynasty_player,Penn State,
2044,Panthers,2042_stanford_jhemphill_mike,J.Hemphill,MIKE,LB,79,23,Active,dynasty_player,Stanford,
2044,Panthers,2042_tcu_bpeters_sam,B.Peters,SAM,LB,83,23,Active,dynasty_player,TCU,
2044,Panthers,2042_tcu_dpeace_mike,D.Peace,MIKE,LB,86,23,Active,dynasty_player,TCU,
2044,Panthers,2042_texas_jfayad_sam,J.Fayad,SAM,LB,83,23,Active,dynasty_player,Texas,
2044,Panthers,2042_texasam_cdinapoli_will,C.DiNapoli,WILL,LB,78,23,Active,dynasty_player,Texas A&M,
2044,Panthers,2043_clemson_lboger_wr,L. Boger,WR,WR,74,22,Active,dynasty_player,Clemson,
2044,Panthers,2043_notredamefightingirish_cpotts_wr,C. Potts,WR,WR,91,22,Active,dynasty_player,Notre Dame Fighting Irish,
2044,Panthers,2043_ohiostate_kholiday_hb,K. Holiday,HB,RB,76,22,Active,dynasty_player,Ohio State,
2044,Panthers,2043_ohiostate_mgodwin_te,M. Godwin,TE,TE,79,22,Active,dynasty_player,Ohio State,
2044,Panthers,2043_usc_aselvia_te,A. Selvia,TE,TE,86,22,Active,dynasty_player,USC,
2044,Panthers,2043_washington_dcolombo_wr,D. Colombo,WR,WR,86,22,Active,dynasty_player,Washington,
2044,Panthers,2043_wyoming_kokuayinonu_fs,K. Okuayinonu,FS,S,78,22,Active,dynasty_player,Wyoming,
2044,Packers,,Micah Parsons,REDG,EDGE,98,26,Active,base_nfl_roster,,
2044,Packers,,X. McKinney,SS,S,92,26,Active,base_nfl_roster,,
2044,Packers,,J. Jacobs,HB,RB,91,27,Active,base_nfl_roster,,
2044,Packers,,Z. Tom,RT,OL,87,26,Active,base_nfl_roster,,
2044,Packers,,J. Love,QB,QB,87,26,Active,base_nfl_roster,,
2044,Packers,,E. Jenkins,C,OL,86,29,Active,base_nfl_roster,,
2044,Packers,,T. Kraft,TE,TE,85,24,Active,base_nfl_roster,,
2044,Packers,,R. Gary,LEDG,EDGE,84,27,Active,base_nfl_roster,,
2044,Packers,,J. Reed,WR,WR,80,25,Active,base_nfl_roster,,
2044,Packers,,Q. Walker,WILL,LB,80,25,Active,base_nfl_roster,,
2044,Packers,,N. Hobbs,CB,CB,80,26,Active,base_nfl_roster,,
2044,Packers,,E. Cooper,MIKE,LB,80,23,Active,base_nfl_roster,,
2044,Packers,,R. Walker,LT,OL,79,25,Active,base_nfl_roster,,
2044,Packers,,C. Watson,WR,WR,79,26,Active,base_nfl_roster,,
2044,Packers,,R. Doubs,WR,WR,79,25,Active,base_nfl_roster,,
2044,Packers,,D. Wyatt,DT,IDL,78,27,Active,base_nfl_roster,,
2044,Packers,,I. McDuffie,SAM,LB,78,26,Active,base_nfl_roster,,
2044,Packers,,K. Nixon,CB,CB,78,28,Active,base_nfl_roster,,
2044,Packers,,M. Golden,WR,WR,78,22,Active,base_nfl_roster,,
2044,Packers,,C. Valentine,CB,CB,77,23,Active,base_nfl_roster,,
2044,Packers,,L. Van Ness,LEDG,EDGE,76,24,Active,base_nfl_roster,,
2044,Packers,,D. Wicks,WR,WR,76,24,Active,base_nfl_roster,,
2044,Packers,,T. Diggs,CB,CB,76,27,Active,base_nfl_roster,,
2044,Packers,,E. Williams,FS,S,76,24,Active,base_nfl_roster,,
2044,Packers,,J. Bullard,SS,S,75,22,Active,base_nfl_roster,,
2044,Packers,,B. McManus,K,K,75,34,Active,base_nfl_roster,,
2044,Packers,,D. Whelan,P,P,74,26,Active,base_nfl_roster,,
2044,Packers,,J. Morgan,RG,OL,74,24,Active,base_nfl_roster,,
2044,Packers,,E. Wilson,HB,RB,73,26,Active,base_nfl_roster,,
2044,Packers,,A. Banks,LG,OL,73,27,Active,base_nfl_roster,,
2044,Packers,,B. Melton,WR,WR,72,26,Active,base_nfl_roster,,
2044,Packers,,K. Enagbare,REDG,EDGE,72,25,Active,base_nfl_roster,,
2044,Packers,,M. Lloyd,HB,RB,72,24,Active,base_nfl_roster,,
2044,Packers,,S. Rhyan,LG,OL,71,26,Active,base_nfl_roster,,
2044,Packers,,M. Willis,QB,QB,71,26,Active,base_nfl_roster,,
2044,Packers,,K. Brooks,DT,IDL,70,25,Active,base_nfl_roster,,
2044,Packers,,L. Musgrave,TE,TE,70,24,Active,base_nfl_roster,,
2044,Packers,,C. Oliver,REDG,EDGE,70,22,Active,base_nfl_roster,,
2044,Packers,,B. Sorrell,REDG,EDGE,70,22,Active,base_nfl_roster,,
2044,Packers,,A. Belton,LT,OL,70,24,Active,base_nfl_roster,,
2044,Packers,,S. Williams,WR,WR,70,23,Active,base_nfl_roster,,
2044,Packers,,C. Wooden,DT,IDL,69,24,Active,base_nfl_roster,,
2044,Packers,,J. Whyle,TE,TE,69,25,Active,base_nfl_roster,,
2044,Packers,,J. Keeney-James,WR,WR,68,25,Active,base_nfl_roster,,
2044,Packers,,C. Brooks,HB,RB,68,25,Active,base_nfl_roster,,
2044,Packers,,J. Riley,DT,IDL,68,27,Active,base_nfl_roster,,
2044,Packers,,D. Kinnard,RT,OL,68,25,Active,base_nfl_roster,,
2044,Packers,,K. Oladapo,SS,S,67,24,Active,base_nfl_roster,,
2044,Packers,,K. Hadden,CB,CB,67,24,Active,base_nfl_roster,,
2044,Packers,,S. Bartholomew,CB,CB,67,25,Active,base_nfl_roster,,
2044,Packers,,B. Cox,LEDG,EDGE,66,25,Active,base_nfl_roster,,
2044,Packers,,D. Ridder,QB,QB,66,26,Active,base_nfl_roster,,
2044,Packers,,Z. Anderson,FS,S,66,28,Active,base_nfl_roster,,
2044,Packers,,N. Niemann,MIKE,LB,66,27,Active,base_nfl_roster,,
2044,Packers,2042_bowlinggreen_zkolodziej_dt,Z. Kolodziej,DT,IDL,86,23,Active,dynasty_player,Bowling Green,Devin
2044,Packers,2042_florida_ijohn_hb,I. John,HB,RB,84,23,Active,dynasty_player,Florida,Doug
2044,Packers,2042_hammond_eturner_fs,E.Turner,FS,S,84,23,Active,dynasty_player,Hammond,
2044,Packers,2042_ncstate_jwade_redg,J.Wade,REDG,EDGE,82,23,Active,dynasty_player,NC State,
2044,Packers,2042_rapidcity_equinton_dt,E.Quinton,DT,IDL,93,23,Active,dynasty_player,Rapid City,
2044,Packers,2042_usc_sgastineau_rt,S.Gastineau,RT,OL,88,23,Active,dynasty_player,USC,
2044,Packers,2042_westvirginia_jarcuri_wr,J.Arcuri,WR,WR,85,23,Active,dynasty_player,West Virginia,
2044,Packers,2043_georgiatech_gjewell_dt,G. Jewell,DT,IDL,73,22,Active,dynasty_player,Georgia Tech,
2044,Packers,2043_miami_dsmith_sam,D. Smith,SAM,LB,73,22,Active,dynasty_player,Miami,
2044,Packers,2043_miami_fshembo_wr,F. Shembo,WR,WR,81,22,Active,dynasty_player,Miami,
2044,Packers,2043_nebraska_jmccleod_c,J. McCleod,C,OL,88,22,Active,dynasty_player,Nebraska,
2044,Packers,2043_notredamefightingirish_jcrouch_rt,J. Crouch,RT,OL,86,22,Active,dynasty_player,Notre Dame Fighting Irish,
2044,Packers,2043_oklahoma_nelmore_cb,N. Elmore,CB,CB,83,22,Active,dynasty_player,Oklahoma,
2044,Packers,2043_oklahoma_rtalib_wr,R. Talib,WR,WR,85,22,Active,dynasty_player,Oklahoma,
2044,Colts,,J. Taylor,HB,RB,96,26,Active,base_nfl_roster,,
2044,Colts,,Q. Nelson,LG,OL,94,29,Active,base_nfl_roster,,
2044,Colts,,D. Buckner,DT,IDL,91,31,Active,base_nfl_roster,,
2044,Colts,,S. Gardner,CB,CB,90,25,Active,base_nfl_roster,,
2044,Colts,,C. Ward Sr,CB,CB,88,29,Active,base_nfl_roster,,
2044,Colts,,B. Raimann,LT,OL,86,27,Active,base_nfl_roster,,
2044,Colts,,K. Moore II,CB,CB,86,30,Active,base_nfl_roster,,
2044,Colts,,G. Stewart,DT,IDL,85,31,Active,base_nfl_roster,,
2044,Colts,,A. Pierce,WR,WR,84,25,Active,base_nfl_roster,,
2044,Colts,,C. Bynum,SS,S,84,27,Active,base_nfl_roster,,
2044,Colts,,M. Pittman Jr,WR,WR,84,27,Active,base_nfl_roster,,
2044,Colts,,T. Warren,TE,TE,83,23,Active,base_nfl_roster,,
2044,Colts,,T. Bortolini,C,OL,83,23,Active,base_nfl_roster,,
2044,Colts,,R. Sanchez,P,P,83,30,Active,base_nfl_roster,,
2044,Colts,,B. Smith,RT,OL,82,29,Active,base_nfl_roster,,
2044,Colts,,N. Cross,FS,S,81,23,Active,base_nfl_roster,,
2044,Colts,,G. Pratt,WILL,LB,81,29,Active,base_nfl_roster,,
2044,Colts,,L. Latu,LEDG,EDGE,81,24,Active,base_nfl_roster,,
2044,Colts,,J. Downs,WR,WR,80,24,Active,base_nfl_roster,,
2044,Colts,,Z. Franklin,MIKE,LB,79,29,Active,base_nfl_roster,,
2044,Colts,,L. Rhodes,LS,LS,79,32,Active,base_nfl_roster,,
2044,Colts,,D. Jones,QB,QB,78,28,Active,base_nfl_roster,,
2044,Colts,,N. Gallimore,DT,IDL,72,28,Active,base_nfl_roster,,
2044,Colts,,C. Wormley,DT,IDL,72,31,Active,base_nfl_roster,,
2044,Colts,,A. Abdullah,HB,RB,72,32,Active,base_nfl_roster,,
2044,Colts,,J. Walley,CB,CB,71,22,Active,base_nfl_roster,,
2044,Colts,,M. Alie-Cox,TE,TE,71,31,Active,base_nfl_roster,,
2044,Colts,,J. Carlies,WILL,LB,70,23,Active,base_nfl_roster,,
2044,Colts,,C. Mitchell,CB,CB,70,23,Active,base_nfl_roster,,
2044,Colts,,R. Thomas II,SS,S,70,26,Active,base_nfl_roster,,
2044,Colts,,D. Giddens,HB,RB,70,22,Active,base_nfl_roster,,
2044,Colts,,A. Adebawore,DT,IDL,69,24,Active,base_nfl_roster,,
2044,Colts,,A. Richardson Sr,QB,QB,69,23,Active,base_nfl_roster,,
2044,Colts,,K. Paye,REDG,EDGE,77,26,Active,base_nfl_roster,,
2044,Colts,,M. Blackmon,CB,CB,76,26,Active,base_nfl_roster,,
2044,Colts,,P. Rivers,QB,QB,76,43,Active,base_nfl_roster,,
2044,Colts,,S. Ebukam,LEDG,EDGE,76,30,Active,base_nfl_roster,,
2044,Colts,,M. Goncalves,RG,OL,75,24,Active,base_nfl_roster,,
2044,Colts,,J. Tuimoloau,REDG,EDGE,74,22,Active,base_nfl_roster,,
2044,Colts,,S. Shrader,K,K,74,26,Active,base_nfl_roster,,
2044,Colts,,B. Grupe,K,K,73,26,Active,base_nfl_roster,,
2044,Colts,,J. Jones,CB,CB,73,23,Active,base_nfl_roster,,
2044,Colts,,T. Lewis,LEDG,EDGE,73,30,Active,base_nfl_roster,,
2044,Colts,,A. Dulin,WR,WR,72,28,Active,base_nfl_roster,,
2044,Colts,,S. Ahmed,HB,RB,69,26,Active,base_nfl_roster,,
2044,Colts,,A. Gould,WR,WR,69,24,Active,base_nfl_roster,,
2044,Colts,,G. Odum,SS,S,69,31,Active,base_nfl_roster,,
2044,Colts,,D. Scott,FS,S,68,26,Active,base_nfl_roster,,
2044,Colts,,T. Goodson,HB,RB,68,24,Active,base_nfl_roster,,
2044,Colts,,J. Phillips,SAM,LB,68,26,Active,base_nfl_roster,,
2044,Colts,,L. Treadwell,WR,WR,68,30,Active,base_nfl_roster,,
2044,Colts,,J. Travis,LT,OL,68,23,Active,base_nfl_roster,,
2044,Colts,,R. Leonard,QB,QB,67,22,Active,base_nfl_roster,,
2044,Colts,,J. Edwards,CB,CB,67,23,Active,base_nfl_roster,,
2044,Colts,2042_alabaster_tdavis_cb,T.Davis,CB,CB,76,23,Active,dynasty_player,Alabaster,
2044,Colts,2042_alabaster_tgardiner_will,T.Gardiner,WILL,LB,84,23,Active,dynasty_player,Alabaster,
2044,Colts,2042_arizonastate_trichey_mike,T.Richey,MIKE,LB,71,23,Active,dynasty_player,Arizona State,
2044,Colts,2042_miami_kcordero_ledg,K.Cordero,LEDG,EDGE,97,23,Active,dynasty_player,Miami,
2044,Colts,2042_miami_rfreeman_wr,R.Freeman,WR,WR,73,23,Active,dynasty_player,Miami,
2044,Colts,2042_ncstate_scantrell_mike,S.Cantrell,MIKE,LB,90,23,Active,dynasty_player,NC State,
2044,Colts,2042_pennstate_dwitherspoon_cb,D.Witherspoon,CB,CB,84,23,Active,dynasty_player,Penn State,
2044,Colts,2043_alabama_mboone_wr,M. Boone,WR,WR,78,22,Active,dynasty_player,Alabama,
2044,Colts,2043_michigan_dowen_rt,D. Owen,RT,OL,72,22,Active,dynasty_player,Michigan,
2044,Colts,2043_nebraska_dschweitzer_rt,D. Schweitzer,RT,OL,91,22,Active,dynasty_player,Nebraska,
2044,Colts,2043_nebraska_lwinston_wr,L. Winston,WR,WR,88,22,Active,dynasty_player,Nebraska,
2044,Colts,2043_nebraska_sshipley_wr,S. Shipley,WR,WR,81,22,Active,dynasty_player,Nebraska,
2044,Colts,2043_texas_scho_rt,S. Cho,RT,OL,83,22,Active,dynasty_player,Texas,
2044,Colts,2043_usc_krasmussen_rt,K. Rasmussen,RT,OL,83,22,Active,dynasty_player,USC,
2044,Texans,,W. Anderson Jr,LEDG,EDGE,94,23,Active,base_nfl_roster,,
2044,Texans,,D. Stingley Jr,CB,CB,92,24,Active,base_nfl_roster,,
2044,Texans,,D. Hunter,REDG,EDGE,92,30,Active,base_nfl_roster,,
2044,Texans,,N. Collins,WR,WR,89,26,Active,base_nfl_roster,,
2044,Texans,,J. Mixon,HB,RB,88,29,Active,base_nfl_roster,,
2044,Texans,,K. Lassiter,CB,CB,87,22,Active,base_nfl_roster,,
2044,Texans,,J. Pitre,CB,CB,86,26,Active,base_nfl_roster,,
2044,Texans,,D. Schultz,TE,TE,84,29,Active,base_nfl_roster,,
2044,Texans,,A. Al-Shaair,MIKE,LB,83,28,Active,base_nfl_roster,,
2044,Texans,,K. Fairbairn,K,K,81,31,Active,base_nfl_roster,,
2044,Texans,,S. Rankins,DT,IDL,81,31,Active,base_nfl_roster,,
2044,Texans,,J. Ward,SS,S,81,34,Active,base_nfl_roster,,
2044,Texans,,T. Howard,RT,OL,80,29,Active,base_nfl_roster,,
2044,Texans,,C. Bullock,FS,S,80,22,Active,base_nfl_roster,,
2044,Texans,,N. Chubb,HB,RB,80,29,Active,base_nfl_roster,,
2044,Texans,,T. Dell,WR,WR,79,25,Active,base_nfl_roster,,
2044,Texans,,W. Marks,HB,RB,79,24,Active,base_nfl_roster,,
2044,Texans,,T. Brown,RT,OL,79,32,Active,base_nfl_roster,,
2044,Texans,,T. Townsend,P,P,78,28,Active,base_nfl_roster,,
2044,Texans,,C. Kirk,WR,WR,78,28,Active,base_nfl_roster,,
2044,Texans,,C. Stroud,QB,QB,77,23,Active,base_nfl_roster,,
2044,Texans,,E. Ingram,RG,OL,77,26,Active,base_nfl_roster,,
2044,Texans,,J. Higgins,WR,WR,77,22,Active,base_nfl_roster,,
2044,Texans,,D. Autry,REDG,EDGE,76,35,Active,base_nfl_roster,,
2044,Texans,,H. To'oTo'o,SAM,LB,75,24,Active,base_nfl_roster,,
2044,Texans,,T. Togiai,DT,IDL,75,25,Active,base_nfl_roster,,
2044,Texans,,E. Speed,WILL,LB,75,30,Active,base_nfl_roster,,
2044,Texans,,F. Fatukasi,DT,IDL,75,30,Active,base_nfl_roster,,
2044,Texans,,X. Hutchinson,WR,WR,73,25,Active,base_nfl_roster,,
2044,Texans,,J. Noel,WR,WR,73,22,Active,base_nfl_roster,,
2044,Texans,,J. Watson,WR,WR,73,30,Active,base_nfl_roster,,
2044,Texans,,T. Settle Jr,DT,IDL,73,28,Active,base_nfl_roster,,
2044,Texans,,D. Barnett,LEDG,EDGE,73,29,Active,base_nfl_roster,,
2044,Texans,,M. Edwards Jr,DT,IDL,72,31,Active,base_nfl_roster,,
2044,Texans,,J. Ingram,CB,CB,72,27,Active,base_nfl_roster,,
2044,Texans,,C. Harris,WILL,LB,72,24,Active,base_nfl_roster,,
2044,Texans,,B. Berrios,WR,WR,72,29,Active,base_nfl_roster,,
2044,Texans,,J. Andrews,C,OL,71,25,Active,base_nfl_roster,,
2044,Texans,,D. Clark,WILL,LB,71,25,Active,base_nfl_roster,,
2044,Texans,,A. Ersery,LT,OL,71,23,Active,base_nfl_roster,,
2044,Texans,,J. Jordan,HB,RB,71,26,Active,base_nfl_roster,,
2044,Texans,,J. Scruggs,RG,OL,70,25,Active,base_nfl_roster,,
2044,Texans,,J. Patterson,C,OL,70,26,Active,base_nfl_roster,,
2044,Texans,,H. Bryant,TE,TE,70,27,Active,base_nfl_roster,,
2044,Texans,,J. Smith,CB,CB,70,21,Active,base_nfl_roster,,
2044,Texans,,B. Fisher,RT,OL,70,22,Active,base_nfl_roster,,
2044,Texans,,M. Stewart Jr,SS,S,70,29,Active,base_nfl_roster,,
2044,Texans,,B. Jordan,TE,TE,68,25,Active,base_nfl_roster,,
2044,Texans,,M. Bryant,SS,S,68,27,Active,base_nfl_roster,,
2044,Texans,,J. Reed,FS,S,68,22,Active,base_nfl_roster,,
2044,Texans,,T. Smith,CB,CB,68,29,Active,base_nfl_roster,,
2044,Texans,,D. Ogunbowale,HB,RB,68,31,Active,base_nfl_roster,,
2044,Texans,,B. Brooks,FB,RB,68,25,Active,base_nfl_roster,,
2044,Texans,,D. Horton,LEDG,EDGE,67,25,Active,base_nfl_roster,,
2044,Texans,2042_alabaster_rbarksdale_hb,R.Barksdale,HB,RB,92,23,Active,dynasty_player,Alabaster,
2044,Texans,2042_houston_mmerriman_hb,M.Merriman,HB,RB,85,23,Active,dynasty_player,Houston,
2044,Texans,2042_nebraska_djeanpierre_fs,D.Jean-Pierre,FS,S,80,23,Active,dynasty_player,Nebraska,
2044,Texans,2042_nebraska_dnicholson_lg,D.Nicholson,LG,OL,92,23,Active,dynasty_player,Nebraska,
2044,Texans,2042_rutgers_dsimms_p,D.Simms,P,P,77,23,Active,dynasty_player,Rutgers,
2044,Texans,2042_tcu_wstewart_will,W.Stewart,WILL,LB,89,23,Active,dynasty_player,TCU,
2044,Texans,2042_texasam_acabral_hb,A.Cabral,HB,RB,86,23,Active,dynasty_player,Texas A&M,
2044,Texans,2043_arizonastate_dcarney_qb,D. Carney,QB,QB,78,22,Active,dynasty_player,Arizona State,
2044,Texans,2043_charlotte_cflowers_qb,C. Flowers,QB,QB,84,22,Active,dynasty_player,Charlotte,
2044,Texans,2043_georgia_cfungess_qb,C. Fungess,QB,QB,76,22,Active,dynasty_player,Georgia,
2044,Texans,2043_lsu_ggeer_hb,G. Geer,HB,RB,78,22,Active,dynasty_player,LSU,
2044,Texans,2043_nebraska_jpaul_sam,J. Paul,SAM,LB,89,22,Active,dynasty_player,Nebraska,
2044,Texans,2043_ohiostate_drimpf_fs,D. Rimpf,FS,S,89,22,Active,dynasty_player,Ohio State,
2044,Texans,2043_tcu_jvolk_ss,J. Volk,SS,S,80,22,Active,dynasty_player,TCU,
2044,49ers,,D. Luter Jr,CB,CB,69,25,Active,base_nfl_roster,,
2044,49ers,,C. West,DT,IDL,69,23,Active,base_nfl_roster,,
2044,49ers,,J. Watkins,WR,WR,69,23,Active,base_nfl_roster,,
2044,49ers,,J. Weeks,LS,LS,69,39,Active,base_nfl_roster,,
2044,49ers,,S. Okuayinonu,LEDG,EDGE,68,27,Active,base_nfl_roster,,
2044,49ers,,K. Davis,DT,IDL,67,26,Active,base_nfl_roster,,
2044,49ers,,C. Lucas,CB,CB,67,28,Active,base_nfl_roster,,
2044,49ers,,S. Burford,LT,OL,67,25,Active,base_nfl_roster,,
2044,49ers,,M. Hennessy,C,OL,67,27,Active,base_nfl_roster,,
2044,49ers,,C. Colby,LG,OL,66,22,Active,base_nfl_roster,,
2044,49ers,,T. Morstead,P,P,76,39,Active,base_nfl_roster,,
2044,49ers,,D. Robinson,WR,WR,76,30,Active,base_nfl_roster,,
2044,49ers,,Y. Gross-Matos,LEDG,EDGE,75,27,Active,base_nfl_roster,,
2044,49ers,,U. Stout,CB,CB,75,23,Active,base_nfl_roster,,
2044,49ers,,J. Brown,SS,S,74,25,Active,base_nfl_roster,,
2044,49ers,,M. Jones,QB,QB,74,26,Active,base_nfl_roster,,
2044,49ers,,M. Mustafa,FS,S,74,23,Active,base_nfl_roster,,
2044,49ers,,K. White,REDG,EDGE,73,26,Active,base_nfl_roster,,
2044,49ers,,J. Pinnock,FS,S,73,26,Active,base_nfl_roster,,
2044,49ers,,K. Givens,DT,IDL,73,28,Active,base_nfl_roster,,
2044,49ers,,C. Ferrell,REDG,EDGE,73,28,Active,base_nfl_roster,,
2044,49ers,,M. Sigle,SS,S,73,23,Active,base_nfl_roster,,
2044,49ers,,I. Guerendo,HB,RB,73,25,Active,base_nfl_roster,,
2044,49ers,,J. Tonges,TE,TE,72,26,Active,base_nfl_roster,,
2044,49ers,,S. Moore,WR,WR,72,24,Active,base_nfl_roster,,
2044,49ers,,B. Bartch,LG,OL,72,27,Active,base_nfl_roster,,
2044,49ers,,A. Collins,DT,IDL,72,23,Active,base_nfl_roster,,
2044,49ers,,J. James,HB,RB,72,21,Active,base_nfl_roster,,
2044,49ers,,N. Martin,WILL,LB,71,22,Active,base_nfl_roster,,
2044,49ers,,J. Cowing,WR,WR,71,24,Active,base_nfl_roster,,
2044,49ers,,J. Elliott,DT,IDL,70,27,Active,base_nfl_roster,,
2044,49ers,,T. Bethune,MIKE,LB,70,24,Active,base_nfl_roster,,
2044,49ers,,G. Kittle,TE,TE,98,31,Active,base_nfl_roster,,
2044,49ers,,F. Warner,MIKE,LB,97,28,Active,base_nfl_roster,,
2044,49ers,,T. Williams,LT,OL,97,37,Active,base_nfl_roster,,
2044,49ers,,C. McCaffrey,HB,RB,96,29,Active,base_nfl_roster,,
2044,49ers,,N. Bosa,LEDG,EDGE,95,27,Active,base_nfl_roster,,
2044,49ers,,K. Juszczyk,FB,RB,88,34,Active,base_nfl_roster,,
2044,49ers,,B. Purdy,QB,QB,86,25,Active,base_nfl_roster,,
2044,49ers,,B. Aiyuk,WR,WR,84,27,Active,base_nfl_roster,,
2044,49ers,,D. Puni,RG,OL,82,25,Active,base_nfl_roster,,
2044,49ers,,D. Lenoir,CB,CB,81,25,Active,base_nfl_roster,,
2044,49ers,,C. McKivitz,RT,OL,81,29,Active,base_nfl_roster,,
2044,49ers,,J. Jennings,WR,WR,81,28,Active,base_nfl_roster,,
2044,49ers,,R. Pearsall,WR,WR,80,24,Active,base_nfl_roster,,
2044,49ers,,B. Robinson Jr,HB,RB,78,26,Active,base_nfl_roster,,
2044,49ers,,D. Winters,WILL,LB,77,24,Active,base_nfl_roster,,
2044,49ers,,J. Brendel,C,OL,77,32,Active,base_nfl_roster,,
2044,49ers,,M. Williams,REDG,EDGE,77,21,Active,base_nfl_roster,,
2044,49ers,,R. Green,CB,CB,77,24,Active,base_nfl_roster,,
2044,49ers,,E. Pineiro,K,K,77,29,Active,base_nfl_roster,,
2044,49ers,,K. Bourne,WR,WR,77,30,Active,base_nfl_roster,,
2044,49ers,,E. Kendricks,MIKE,LB,76,33,Active,base_nfl_roster,,
2044,49ers,,B. Huff,REDG,EDGE,76,27,Active,base_nfl_roster,,
2044,49ers,2042_alabama_cwenning_rg,C.Wenning,RG,OL,82,23,Active,dynasty_player,Alabama,
