YEAR,TEAM,NAME,POS,YEAR_CLASS,OVR,SPD,ACC,AGI,COD,STR,AWR,THP,THV,THA,THS,TRL,ELU,CAR,CTH,SPC,RLS,MCV,ZCV,PRC,TAK,POW,BKB,BLK,PBK,RBK
2042,Middle Tennessee,A.Post,LG,SR (RS),78,60,65,82,76,84,75,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Middle Tennessee,S.Grubbs,WR,JR (RS),78,87,85,92,86,65,69,0,0,0,0,0,0,69,74,0,0,0,0,0,0,0,0,0,0,0
2042,Middle Tennessee,A.Fitzsimmons,C,SR,77,58,71,85,64,82,79,0,0,0,0,0,0,50,47,0,0,0,0,0,0,0,0,0,0,0
2042,Middle Tennessee,S.Joslin,CB,SO (RS),75,87,85,82,87,54,65,0,0,0,0,0,0,62,39,0,0,0,0,0,0,0,0,0,0,0
2042,Middle Tennessee,N.Joe,CB,FR (RS),75,92,93,89,96,51,73,0,0,0,0,0,0,56,53,0,0,0,0,0,0,0,0,0,0,0
2042,Middle Tennessee,A.Brown,CB,JR,75,89,83,87,90,53,72,0,0,0,0,0,0,71,43,0,0,0,0,0,0,0,0,0,0,0
2042,Middle Tennessee,O.Okoronkwo,LT,SO (RS),75,72,82,76,43,86,72,0,0,0,0,0,0,57,37,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,V.Umodu,LEDG,JR (RS),87,81,82,89,69,88,83,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,A.Ortiz,K,SO,84,67,69,76,61,30,74,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,K.York,HB,SR (RS),83,81,86,81,81,84,90,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,R.Griggs,P,FR (RS),81,66,69,75,59,37,72,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,H.Yusaf,WILL,SR (RS),81,87,87,89,82,74,81,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,B.Sapp,REDG,JR (RS),81,71,86,78,61,83,73,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,R.Schwartz,RT,SR (RS),80,69,77,69,50,83,77,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,N.Beaver,HB,SR,80,84,90,85,87,77,77,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,C.Shipman,RG,SR (RS),79,54,71,75,65,82,83,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,T.Pettis,REDG,SO (RS),79,80,82,81,62,83,75,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,T.Cone,CB,SR (RS),79,89,89,88,99,52,80,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,D.Cox,MIKE,SR,78,75,84,83,79,68,69,0,0,0,0,0,0,59,0,0,0,0,0,0,46,0,0,0,0,0
2042,Minnesota,W.Granger,HB,FR (RS),78,80,83,91,83,76,74,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,G.Key,WR,SR (RS),78,92,93,76,77,73,79,0,0,0,0,0,0,71,80,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,J.Chamberlin,C,SR (RS),78,62,78,76,40,88,73,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,46,0,0
2042,Minnesota,C.Yazzie,DT,SO,77,68,82,74,62,89,68,0,0,0,0,0,0,58,0,0,0,0,0,0,29,0,0,0,0,0
2042,Minnesota,B.Roby,WILL,SR (RS),77,74,83,82,80,81,77,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,S.Dunsmore,CB,FR (RS),76,92,88,88,92,59,71,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Minnesota,P.Tolbert,LG,JR (RS),76,68,72,71,51,88,89,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,28,0,0
2042,Minnesota,G.Westbrook,CB,FR (RS),76,90,94,87,95,66,77,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,T.Agholor,MIKE,SO (RS),90,85,84,81,77,77,78,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,A.Awasom,WR,JR (RS),88,88,92,97,93,75,87,0,0,0,0,0,0,84,97,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,M.Ring,RG,SR (RS),86,62,81,87,67,91,78,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,C.Easy,SAM,SR (RS),85,80,84,79,74,72,87,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,M.Cantwell,P,SR,84,71,71,74,61,28,79,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,D.Self,K,JR,83,73,71,74,55,28,76,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,S.Romo,QB,JR (RS),83,84,90,90,89,59,73,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,G.Haslam,CB,SR (RS),83,89,90,90,94,59,74,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,M.Newcomb,K,JR,82,71,70,74,54,27,76,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,C.Farrow,LT,SR (RS),82,57,95,89,70,77,87,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,44,0
2042,Mississippi State,M.Lehan,LT,JR (RS),82,69,75,73,52,89,87,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,J.Durbin,HB,SR,82,93,96,90,81,66,84,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,C.Elenz,DT,SR,82,55,71,58,61,91,78,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,M.Wall,WR,JR (RS),81,89,85,91,84,61,73,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,M.Windt,WILL,SR (RS),81,84,84,80,77,73,70,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,T.Willies,HB,SR (RS),81,89,89,97,90,71,65,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,B.Savoy,FS,SO (RS),81,84,87,86,84,55,82,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,T.Barnes,SAM,JR (RS),80,83,90,75,80,88,69,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,E.Santiago,P,JR (RS),79,78,74,75,45,26,70,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Mississippi State,E.Whiteheart,HB,JR (RS),79,80,83,82,75,82,80,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,C.Berhe,WR,SR,91,96,92,94,91,64,88,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,I.Bakhtiari,LEDG,SR,89,90,91,81,63,81,81,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,E.Smoker,WR,SR,89,89,94,97,94,74,82,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,M.Boutte,LG,SR (RS),89,68,72,76,43,88,85,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,J.Dear,TE,JR,89,85,83,85,71,82,73,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,C.Howden,C,SR (RS),88,56,70,83,73,82,89,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,E.Esparza,CB,SR (RS),87,91,91,88,99,76,82,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,T.Braden,SAM,SR,86,80,90,76,77,90,82,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,D.Lyle,WR,SR (RS),85,84,93,94,90,70,71,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,J.Casas,MIKE,SR (RS),85,88,86,90,79,80,81,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,B.Jaeger,WR,SR,85,81,83,94,88,64,89,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,T.Hepburn,HB,SR,85,88,92,85,87,55,77,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,T.Maldonado,QB,JR (RS),85,78,76,91,81,42,85,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,R.Bolin,DT,SO,85,66,74,71,47,93,74,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,O.Stock,CB,SR (RS),85,93,97,95,95,73,78,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,C.Gilliam,REDG,JR (RS),85,77,86,88,60,76,77,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,N.Gooch,DT,SR,84,77,80,66,65,85,79,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,L.Kacyvenski,HB,SO,83,92,92,91,92,66,71,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,R.Jackson,MIKE,SR (RS),83,79,88,69,79,81,76,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri,J.Leon,RG,SR (RS),83,60,68,73,59,87,73,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,R.Kush,REDG,SR (RS),79,66,84,63,55,79,67,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,D.Cobbs,MIKE,SR (RS),78,83,87,80,79,72,73,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,L.Valerio,DT,JR (RS),78,72,83,66,50,83,78,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,K.Titus,TE,SR,78,84,80,88,74,74,71,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,D.Rust,C,SR (RS),78,70,77,76,49,85,72,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,B.Knowles,DT,JR,78,73,82,69,61,85,75,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,S.Kitchings,CB,SO (RS),77,86,88,82,99,57,68,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,J.Correa,MIKE,JR (RS),76,72,81,76,74,71,71,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,B.Carlyle,HB,SR,76,94,90,88,86,65,70,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,J.Jameson,LT,SR (RS),76,51,72,86,69,79,79,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,E.Vela,QB,SR (RS),76,73,82,86,82,52,78,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,R.Coker,HB,SO,75,89,89,95,90,59,64,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,R.Canty,DT,FR (RS),75,58,66,53,56,89,68,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,B.Rhattigan,REDG,FR (RS),75,84,88,77,68,85,71,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,M.John,FS,SR (RS),75,86,85,82,85,66,67,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,J.Harbor,LG,SR (RS),75,68,72,67,37,80,75,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,M.Polanco,REDG,SO (RS),75,60,70,67,60,83,69,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,K.Roby,TE,SR (RS),75,67,76,65,64,74,70,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,K.Boiman,REDG,JR (RS),75,74,79,83,63,81,72,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Missouri State,J.Isaac,LG,SR (RS),74,61,70,81,81,83,56,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,D.Kumar,MIKE,SR (RS),94,94,93,90,90,81,78,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,J.Thrasher,WILL,SR (RS),94,91,91,91,90,80,85,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,T.Trueblood,CB,SR,92,93,93,92,99,53,81,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,I.Burr,FS,SR (RS),92,87,93,87,90,73,82,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,A.McNabb,WR,SR (RS),92,89,91,92,94,69,83,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,Q.Enunwa,WR,SR (RS),92,91,94,98,90,76,93,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,G.Tyree,SAM,SR (RS),91,90,95,79,75,76,83,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,F.King,WR,JR,90,95,96,92,95,75,90,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,G.Session,DT,SR,90,75,82,70,63,89,75,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,E.Sisk,DT,SR,89,74,83,73,65,88,87,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,G.Thomas,RG,SR (RS),88,67,72,69,49,85,86,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,V.Dell,QB,SO (RS),88,75,83,83,77,53,76,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,B.Yancey,FS,JR (RS),88,87,86,78,77,60,84,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,F.Braham,LG,SR (RS),88,73,83,74,53,83,70,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,R.Bainivalu,RG,SR (RS),88,63,71,87,78,80,81,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,K.Nduwke,WR,SO (RS),87,95,96,85,84,59,79,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,F.Manupuna,CB,JR (RS),86,97,96,98,98,55,79,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,C.Angerer,DT,JR,85,70,83,66,68,90,75,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,Z.Jones,RT,JR (RS),85,67,75,70,51,79,83,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,NC State,D.Parker,HB,SR (RS),85,80,82,88,85,89,80,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,A.Ali,WR,JR (RS),95,94,95,87,81,78,91,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,B.Banks,WR,SR,89,90,93,92,86,62,79,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,S.Kropog,MIKE,SR (RS),87,81,89,82,78,79,81,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,T.Addae,HB,SR (RS),86,86,91,95,95,62,73,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,M.Charbonnet,LG,JR (RS),86,61,76,91,71,86,82,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,S.Machado,P,SR,85,70,70,74,54,34,81,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,C.Willson,LG,JR,85,59,69,81,66,80,81,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,T.Cobbs,MIKE,SR (RS),85,83,86,83,79,79,83,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,T.Higdon,DT,SR,84,72,81,67,72,85,74,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,N.Schouman,C,SR (RS),83,66,80,73,38,88,79,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,L.Tretola,SAM,SR,83,77,78,77,76,62,85,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,V.Malveaux,DT,SR,83,62,77,70,47,90,72,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,M.Salyer,CB,SR,82,96,98,97,93,61,71,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,S.Littlejohn,WILL,JR (RS),82,78,87,83,77,81,77,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,R.Wall,TE,SR,81,83,82,89,78,75,74,0,0,0,0,0,0,74,74,76,0,0,0,0,0,0,0,0,0,0
2042,Navy,A.Schroeder,RT,SR,81,73,84,77,53,88,70,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,I.Michaels,REDG,JR (RS),81,78,83,81,64,85,78,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,M.Figueroa,SAM,SR,80,82,87,80,74,72,72,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,D.Smythe,RG,SR,80,55,79,77,61,85,74,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,Navy,S.Kendricks,P,JR (RS),79,71,70,70,58,31,69,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,D.Schweitzer,RT,SR (RS),97,65,84,92,78,91,87,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,J.Paul,SAM,SR (RS),97,83,90,84,80,86,93,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,C.DeBose,CB,SR,97,98,99,98,99,71,87,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,J.McCleod,C,SR (RS),96,62,85,92,74,94,87,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,D.Carraway,REDG,SR (RS),95,66,82,71,71,98,85,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,J.Upshaw,SAM,SR (RS),95,85,89,80,77,81,91,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,C.Marks,RT,SO (RS),95,80,84,86,46,89,91,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,L.Teamer,CB,SR,95,99,99,97,99,71,80,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,L.Winston,WR,JR (RS),95,92,95,90,89,73,83,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,D.Hobbs,SAM,JR (RS),94,88,95,82,88,87,81,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,G.Johnson,CB,SO (RS),94,99,99,98,99,64,82,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,C.Tabor,QB,JR (RS),94,84,90,98,90,67,88,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,R.Aquino,LEDG,SO (RS),92,80,89,67,79,92,78,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,M.Dalton,HB,SR (RS),92,97,99,89,87,93,84,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,B.McCluster,SAM,SR,91,88,95,80,82,84,89,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,M.Ah You,RG,JR (RS),91,64,87,83,67,98,71,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,T.Page,HB,SO,91,93,94,92,87,81,85,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,S.Shipley,WR,SR (RS),91,93,97,98,93,80,85,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,P.Kugbila,CB,SO (RS),91,99,99,97,99,67,79,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2042,Nebraska,S.Kircus,REDG,JR (RS),91,87,90,73,61,97,78,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,T.Michaels,CB,FR (RS),80,89,89,86,99,58,76,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,C.Machiela,WR,JR (RS),80,81,84,95,87,72,80,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,J.Garner,WR,SR,79,89,92,94,92,61,84,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,D.Yusuf,QB,JR (RS),79,81,85,91,91,51,76,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,G.Prado,K,FR (RS),79,71,68,70,57,39,69,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,M.Benshaw,HB,JR (RS),78,79,84,85,85,74,89,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,D.Baskerville,DT,SR,78,58,72,53,63,90,82,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,E.Tobias,WR,JR (RS),76,88,93,87,86,63,82,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,J.Lorenzo,WILL,SO (RS),75,86,87,79,74,76,71,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,L.Olszewski,FB,SR,75,74,76,73,73,78,73,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,A.Mohamed,REDG,JR (RS),74,68,71,67,61,82,72,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,F.Ika,RG,JR (RS),73,59,65,69,35,84,76,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,D.Shipman,CB,SR (RS),73,87,85,86,86,48,64,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,S.Potts,WR,JR (RS),72,90,89,81,73,58,67,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,M.Fleck,HB,SR (RS),72,83,83,78,78,73,79,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,M.Boss,QB,JR (RS),72,77,86,92,90,46,71,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,C.McGlynn,K,JR (RS),72,71,71,73,50,34,60,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,Z.Kendricks,REDG,SO (RS),72,80,86,73,66,85,71,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,B.Jones,HB,FR (RS),72,80,88,85,81,59,60,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
2042,New Mexico State,E.John,WR,JR (RS),72,85,87,89,81,69,68,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,T.Ebron,CB,SR,94,90,94,93,99,60,84,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,C.Kuhn,WR,SO (RS),91,99,97,95,95,63,89,0,0,0,0,0,0,73,91,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,G.Forte,QB,SR (RS),91,83,85,89,90,61,89,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,G.Odeyingbo,HB,SO,90,91,93,94,92,75,82,0,0,0,0,0,0,82,84,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,D.Cohens,REDG,SR (RS),89,71,86,77,67,84,79,0,0,0,0,0,0,58,26,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,D.Pape,TE,SR (RS),89,85,80,85,72,77,74,0,0,0,0,0,0,79,77,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,J.Hyman,WILL,SR (RS),88,78,91,80,80,81,84,0,0,0,0,0,0,50,25,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,Z.McNally,MIKE,SO (RS),88,86,84,81,77,74,66,0,0,0,0,0,0,54,28,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,T.Willis,RT,SO (RS),87,64,75,80,64,84,77,0,0,0,0,0,0,59,30,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,A.O'Grady,CB,SR (RS),86,91,93,90,99,66,76,0,0,0,0,0,0,78,58,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,N.Doucet,CB,JR (RS),86,92,96,91,95,62,76,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,T.Floyd,MIKE,JR (RS),86,88,87,88,84,76,81,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,E.Voss,RG,JR (RS),85,67,80,76,50,89,75,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,K.Brien,MIKE,JR (RS),85,83,93,81,81,86,76,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2042,North Carolina,J.Deablo,REDG,SR,85,65,71,70,66,93,80,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
