Season,PlayerID,Player,NFLTeam,Pos,PosBucket,Age,Role,OverallStart,OverallEnd,PeakOVR,ProOutcome,DevelopmentCurve,Games,Starts,StatLine,ProBowl,AllPro,MVPVotes,SuperBowlWin,SuperBowlAppear,CareerValue,Status
2043,BASE::49ers::dluterjr::cb,D. Luter Jr,49ers,CB,CB,25,Rotation,69,69,69,Base NFL Veteran,Normal,17,3,"60 tackles, 0 INT",No,No,0,No,No,32.6,Active
2043,BASE::49ers::cwest::dt,C. West,49ers,DT,IDL,23,Rotation,69,71,71,Base NFL Veteran,Normal,11,4,"43 tackles, 0 sacks",No,No,0,No,No,34.6,Active
2043,BASE::49ers::jwatkins::wr,J. Watkins,49ers,WR,WR,23,Rotation,69,71,71,Base NFL Veteran,Normal,15,4,"1067 rec yds, 9 rec TD",No,No,0,No,No,34.6,Active
2043,BASE::49ers::jweeks::ls,J. Weeks,49ers,LS,LS,39,Depth,69,67,69,Base NFL Veteran,Normal,12,4,"12 games, 4 starts",No,No,0,No,No,32.9,Retired
2043,BASE::49ers::sokuayinonu::ledg,S. Okuayinonu,49ers,LEDG,EDGE,27,Rotation,68,68,68,Base NFL Veteran,Normal,14,5,"67 tackles, 0 sacks",No,No,0,No,No,34.6,Active
2043,BASE::49ers::kdavis::dt,K. Davis,49ers,DT,IDL,26,Rotation,67,67,67,Base NFL Veteran,Normal,14,0,"41 tackles, 3 sacks",No,No,0,No,No,28.1,Active
2043,BASE::49ers::clucas::cb,C. Lucas,49ers,CB,CB,28,Rotation,67,67,67,Base NFL Veteran,Normal,16,0,"54 tackles, 1 INT",No,No,0,No,No,28.1,Active
2043,BASE::49ers::sburford::lt,S. Burford,49ers,LT,OL,25,Depth,67,67,67,Base NFL Veteran,Normal,12,2,"12 games, 2 starts",No,No,0,No,No,30.5,Active
2043,BASE::49ers::mhennessy::c,M. Hennessy,49ers,C,OL,27,Depth,67,67,67,Base NFL Veteran,Normal,17,2,"17 games, 2 starts",No,No,0,No,No,30.5,Active
2043,BASE::49ers::ccolby::lg,C. Colby,49ers,LG,OL,22,Depth,66,67,67,Base NFL Veteran,Normal,16,3,"16 games, 3 starts",No,No,0,No,No,31.7,Active
2043,BASE::49ers::tmorstead::p,T. Morstead,49ers,P,P,39,Depth,76,74,76,Base NFL Veteran,Normal,11,2,"11 games, 2 starts",No,No,0,No,No,33.5,Retired
2043,BASE::49ers::drobinson::wr,D. Robinson,49ers,WR,WR,30,Starter,76,76,76,Base NFL Veteran,Normal,11,6,"966 rec yds, 4 rec TD",No,No,0,No,No,39.1,Active
2043,BASE::49ers::ygrossmatos::ledg,Y. Gross-Matos,49ers,LEDG,EDGE,27,Starter,75,75,75,Base NFL Veteran,Normal,17,6,"57 tackles, 3 sacks",No,No,0,No,No,38.7,Active
2043,BASE::49ers::ustout::cb,U. Stout,49ers,CB,CB,23,Starter,75,77,77,Base NFL Veteran,Normal,12,7,"60 tackles, 2 INT",No,No,0,No,No,40.7,Active
2043,BASE::49ers::jbrown::ss,J. Brown,49ers,SS,S,25,Rotation,74,74,74,Base NFL Veteran,Normal,17,2,"53 tackles, 2 INT",No,No,0,No,No,33.5,Active
2043,BASE::49ers::mjones::qb,M. Jones,49ers,QB,QB,26,Starter,74,74,74,Base NFL Veteran,Normal,15,12,"3290 pass yds, 18 pass TD",No,No,0,No,No,45.5,Active
2043,BASE::49ers::mmustafa::fs,M. Mustafa,49ers,FS,S,23,Starter,74,76,76,Base NFL Veteran,Normal,17,13,"59 tackles, 2 INT",No,No,0,No,No,47.5,Active
2043,BASE::49ers::kwhite::redg,K. White,49ers,REDG,EDGE,26,Rotation,73,73,73,Base NFL Veteran,Normal,12,5,"61 tackles, 0 sacks",No,No,0,No,No,36.7,Active
2043,BASE::49ers::jpinnock::fs,J. Pinnock,49ers,FS,S,26,Rotation,73,73,73,Base NFL Veteran,Normal,16,3,"54 tackles, 1 INT",No,No,0,No,No,34.3,Active
2043,BASE::49ers::kgivens::dt,K. Givens,49ers,DT,IDL,28,Rotation,73,73,73,Base NFL Veteran,Normal,14,5,"65 tackles, 1 sacks",No,No,0,No,No,36.7,Active
2043,BASE::49ers::cferrell::redg,C. Ferrell,49ers,REDG,EDGE,28,Rotation,73,74,74,Base NFL Veteran,Normal,16,2,"62 tackles, 4 sacks",No,No,0,No,No,33.5,Active
2043,BASE::49ers::msigle::ss,M. Sigle,49ers,SS,S,23,Starter,73,75,75,Base NFL Veteran,Normal,17,7,"69 tackles, 0 INT",No,No,0,No,No,39.9,Active
2043,BASE::49ers::iguerendo::hb,I. Guerendo,49ers,HB,RB,25,Rotation,73,74,74,Base NFL Veteran,Normal,13,1,"998 rush yds, 9 rush TD",No,No,0,No,No,32.3,Active
2043,BASE::49ers::jtonges::te,J. Tonges,49ers,TE,TE,26,Rotation,72,72,72,Base NFL Veteran,Normal,16,4,"1196 rec yds, 5 rec TD",No,No,0,No,No,35.0,Active
2043,BASE::49ers::smoore::wr,S. Moore,49ers,WR,WR,24,Rotation,72,73,73,Base NFL Veteran,Normal,15,6,"1210 rec yds, 5 rec TD",No,No,0,No,No,37.9,Active
2043,BASE::49ers::bbartch::lg,B. Bartch,49ers,LG,OL,27,Depth,72,72,72,Base NFL Veteran,Normal,16,1,"16 games, 1 starts",No,No,0,No,No,31.4,Active
2043,BASE::49ers::acollins::dt,A. Collins,49ers,DT,IDL,23,Rotation,72,74,74,Base NFL Veteran,Normal,15,1,"58 tackles, 2 sacks",No,No,0,No,No,32.3,Active
2043,BASE::49ers::jjames::hb,J. James,49ers,HB,RB,21,Rotation,72,72,72,Base NFL Veteran,Normal,15,1,"883 rush yds, 9 rush TD",No,No,0,No,No,31.4,Active
2043,BASE::49ers::nmartin::will,N. Martin,49ers,WILL,LB,22,Rotation,71,72,72,Base NFL Veteran,Normal,14,2,"62 tackles, 0 sacks",No,No,0,No,No,32.6,Active
2043,BASE::49ers::jcowing::wr,J. Cowing,49ers,WR,WR,24,Rotation,71,72,72,Base NFL Veteran,Normal,16,5,"1160 rec yds, 7 rec TD",No,No,0,No,No,36.2,Active
2043,BASE::49ers::jelliott::dt,J. Elliott,49ers,DT,IDL,27,Rotation,70,71,71,Base NFL Veteran,Normal,16,5,"69 tackles, 0 sacks",No,No,0,No,No,35.8,Active
2043,BASE::49ers::tbethune::mike,T. Bethune,49ers,MIKE,LB,24,Rotation,70,71,71,Base NFL Veteran,Normal,12,1,"37 tackles, 1 sacks",No,No,0,No,No,31.0,Active
2043,BASE::49ers::gkittle::te,G. Kittle,49ers,TE,TE,31,Starter,98,98,98,Base NFL Veteran,Normal,12,16,"1426 rec yds, 11 rec TD",Yes,No,0,No,No,68.4,Active
2043,BASE::49ers::fwarner::mike,F. Warner,49ers,MIKE,LB,28,Starter,97,98,98,Base NFL Veteran,Normal,13,12,"65 tackles, 8 sacks",Yes,Yes,0,No,No,73.6,Active
2043,BASE::49ers::twilliams::lt,T. Williams,49ers,LT,OL,37,Depth,97,94,97,Base NFL Veteran,Normal,11,2,"11 games, 2 starts",No,No,0,No,No,41.9,Retired
2043,BASE::49ers::cmccaffrey::hb,C. McCaffrey,49ers,HB,RB,29,Starter,96,95,96,Base NFL Veteran,Normal,15,16,"1244 rush yds, 7 rush TD",No,No,0,No,No,59.1,Active
2043,BASE::49ers::nbosa::ledg,N. Bosa,49ers,LEDG,EDGE,27,Starter,95,96,96,Base NFL Veteran,Normal,15,10,"72 tackles, 5 sacks",No,No,0,No,No,52.3,Active
2043,BASE::49ers::kjuszczyk::fb,K. Juszczyk,49ers,FB,RB,34,Starter,88,86,88,Base NFL Veteran,Normal,17,14,"1057 rush yds, 6 rush TD",No,No,0,No,No,52.9,Declining
2043,BASE::49ers::bpurdy::qb,B. Purdy,49ers,QB,QB,25,Starter,86,87,87,Base NFL Veteran,Normal,13,13,"3604 pass yds, 18 pass TD",No,No,0,No,No,52.1,Active
2043,BASE::49ers::baiyuk::wr,B. Aiyuk,49ers,WR,WR,27,Starter,84,84,84,Base NFL Veteran,Normal,15,15,"1184 rec yds, 8 rec TD",No,No,0,No,No,53.3,Active
2043,BASE::49ers::dpuni::rg,D. Puni,49ers,RG,OL,25,Depth,82,82,82,Base NFL Veteran,Normal,12,4,"12 games, 4 starts",No,No,0,No,No,39.2,Active
2043,BASE::49ers::dlenoir::cb,D. Lenoir,49ers,CB,CB,25,Starter,81,82,82,Base NFL Veteran,Normal,12,14,"68 tackles, 2 INT",No,No,0,No,No,51.2,Active
2043,BASE::49ers::cmckivitz::rt,C. McKivitz,49ers,RT,OL,29,Depth,81,80,81,Base NFL Veteran,Normal,8,1,"8 games, 1 starts",No,No,0,No,No,34.8,Active
2043,BASE::49ers::jjennings::wr,J. Jennings,49ers,WR,WR,28,Starter,81,81,81,Base NFL Veteran,Normal,13,7,"1139 rec yds, 5 rec TD",No,No,0,No,No,42.4,Active
2043,BASE::49ers::rpearsall::wr,R. Pearsall,49ers,WR,WR,24,Starter,80,81,81,Base NFL Veteran,Normal,14,7,"1175 rec yds, 5 rec TD",No,No,0,No,No,42.4,Active
2043,BASE::49ers::brobinsonjr::hb,B. Robinson Jr,49ers,HB,RB,26,Starter,78,78,78,Base NFL Veteran,Normal,17,8,"923 rush yds, 5 rush TD",No,No,0,No,No,42.4,Active
2043,BASE::49ers::dwinters::will,D. Winters,49ers,WILL,LB,24,Starter,77,78,78,Base NFL Veteran,Normal,16,7,"52 tackles, 3 sacks",No,No,0,No,No,41.2,Active
2043,BASE::49ers::jbrendel::c,J. Brendel,49ers,C,OL,32,Depth,77,76,77,Base NFL Veteran,Normal,17,0,"17 games, 0 starts",No,No,0,No,No,31.9,Declining
2043,BASE::49ers::mwilliams::redg,M. Williams,49ers,REDG,EDGE,21,Starter,77,77,77,Base NFL Veteran,Normal,15,7,"54 tackles, 4 sacks",No,No,0,No,No,40.7,Active
2043,BASE::49ers::rgreen::cb,R. Green,49ers,CB,CB,24,Starter,77,77,77,Base NFL Veteran,Normal,16,13,"56 tackles, 2 INT",No,No,0,No,No,47.9,Active
2043,BASE::49ers::epineiro::k,E. Pineiro,49ers,K,K,29,Depth,77,76,77,Base NFL Veteran,Normal,13,3,"13 games, 3 starts",No,No,0,No,No,35.5,Active
2043,BASE::49ers::kbourne::wr,K. Bourne,49ers,WR,WR,30,Starter,77,76,77,Base NFL Veteran,Normal,17,9,"1257 rec yds, 10 rec TD",No,No,0,No,No,42.7,Active
2043,BASE::49ers::ekendricks::mike,E. Kendricks,49ers,MIKE,LB,33,Starter,76,76,76,Base NFL Veteran,Normal,15,14,"68 tackles, 0 sacks",No,No,0,No,No,48.7,Active
2043,BASE::49ers::bhuff::redg,B. Huff,49ers,REDG,EDGE,27,Starter,76,77,77,Base NFL Veteran,Normal,13,9,"64 tackles, 4 sacks",No,No,0,No,No,43.1,Active
2043,BASE::titans::jsimmons::dt,J. Simmons,Titans,DT,IDL,28,Starter,95,96,96,Base NFL Veteran,Normal,12,13,"66 tackles, 9 sacks",Yes,Yes,0,No,No,73.9,Active
2043,BASE::titans::kzeitler::rg,K. Zeitler,Titans,RG,OL,35,Depth,89,87,89,Base NFL Veteran,Normal,11,2,"11 games, 2 starts",No,No,0,No,No,38.9,Active
2043,BASE::titans::pskoronski::lg,P. Skoronski,Titans,LG,OL,24,Depth,84,85,85,Base NFL Veteran,Normal,8,1,"8 games, 1 starts",No,No,0,No,No,36.9,Active
2043,BASE::titans::tpollard::hb,T. Pollard,Titans,HB,RB,28,Starter,83,83,83,Base NFL Veteran,Normal,13,8,"981 rush yds, 5 rush TD",No,No,0,No,No,44.5,Active
2043,BASE::titans::xwoods::fs,X. Woods,Titans,FS,S,30,Starter,81,81,81,Base NFL Veteran,Normal,12,6,"45 tackles, 0 INT",No,No,0,No,No,41.2,Active
2043,BASE::titans::lsnead::cb,L. Snead,Titans,CB,CB,28,Starter,80,81,81,Base NFL Veteran,Normal,16,5,"48 tackles, 0 INT",No,No,0,No,No,40.0,Active
2043,BASE::titans::tsweat::dt,T. Sweat,Titans,DT,IDL,24,Starter,79,80,80,Base NFL Veteran,Normal,14,17,"69 tackles, 1 sacks",No,No,0,No,No,54.0,Active
2043,BASE::titans::jlatham::rt,J. Latham,Titans,RT,OL,22,Depth,79,81,81,Base NFL Veteran,Normal,8,2,"8 games, 2 starts",No,No,0,No,No,36.4,Active
2043,BASE::titans::cbarton::mike,C. Barton,Titans,MIKE,LB,28,Starter,78,78,78,Base NFL Veteran,Normal,15,10,"56 tackles, 0 sacks",No,No,0,No,No,44.8,Active
2043,BASE::titans::ahooker::ss,A. Hooker,Titans,SS,S,27,Starter,78,78,78,Base NFL Veteran,Normal,16,7,"55 tackles, 2 INT",No,No,0,No,No,41.2,Active
2043,BASE::titans::cgray::will,C. Gray,Titans,WILL,LB,22,Starter,78,79,79,Base NFL Veteran,Normal,14,8,"68 tackles, 3 sacks",No,No,0,No,No,42.8,Active
2043,BASE::titans::sjosephday::dt,S. Joseph-Day,Titans,DT,IDL,30,Starter,78,78,78,Base NFL Veteran,Normal,16,17,"76 tackles, 0 sacks",No,No,0,No,No,53.2,Active
2043,BASE::titans::cridley::wr,C. Ridley,Titans,WR,WR,30,Starter,78,78,78,Base NFL Veteran,Normal,16,5,"1110 rec yds, 6 rec TD",No,No,0,No,No,38.8,Active
2043,BASE::titans::tspears::hb,T. Spears,Titans,HB,RB,24,Starter,77,79,79,Base NFL Veteran,Normal,14,6,"1063 rush yds, 9 rush TD",No,No,0,No,No,40.4,Active
2043,BASE::titans::eayomanor::wr,E. Ayomanor,Titans,WR,WR,22,Starter,77,78,78,Base NFL Veteran,Normal,17,9,"1205 rec yds, 9 rec TD",No,No,0,No,No,43.6,Active
2043,BASE::titans::jhekker::p,J. Hekker,Titans,P,P,35,Depth,77,75,77,Base NFL Veteran,Normal,8,3,"8 games, 3 starts",No,No,0,No,No,35.1,Retired
2043,BASE::titans::cokonkwo::te,C. Okonkwo,Titans,TE,TE,25,Starter,76,77,77,Base NFL Veteran,Normal,15,11,"1239 rec yds, 8 rec TD",No,No,0,No,No,45.5,Active
2043,BASE::titans::jslye::k,J. Slye,Titans,K,K,29,Depth,76,76,76,Base NFL Veteran,Normal,10,1,"10 games, 1 starts",No,No,0,No,No,33.1,Active
2043,BASE::titans::lcushenberryiii::c,L. Cushenberry III,Titans,C,OL,27,Depth,75,75,75,Base NFL Veteran,Normal,16,2,"16 games, 2 starts",No,No,0,No,No,33.9,Active
2043,BASE::titans::dbaker::cb,D. Baker,Titans,CB,CB,27,Rotation,74,74,74,Base NFL Veteran,Normal,16,2,"61 tackles, 0 INT",No,No,0,No,No,33.5,Active
2043,BASE::titans::cdike::wr,C. Dike,Titans,WR,WR,23,Rotation,74,75,75,Base NFL Veteran,Normal,16,6,"1150 rec yds, 9 rec TD",No,No,0,No,No,38.7,Active
2043,BASE::titans::akey::redg,A. Key,Titans,REDG,EDGE,29,Rotation,74,73,74,Base NFL Veteran,Normal,14,4,"49 tackles, 2 sacks",No,No,0,No,No,35.5,Active
2043,BASE::titans::dmoore::lt,D. Moore,Titans,LT,OL,26,Depth,73,73,73,Base NFL Veteran,Normal,13,3,"13 games, 3 starts",No,No,0,No,No,34.3,Active
2043,BASE::titans::kwinstonjr::fs,K. Winston Jr,Titans,FS,S,21,Starter,73,75,75,Base NFL Veteran,Normal,17,13,"74 tackles, 3 INT",No,No,0,No,No,47.1,Active
2043,BASE::titans::ooladejo::ledg,O. Oladejo,Titans,LEDG,EDGE,21,Rotation,73,73,73,Base NFL Veteran,Normal,14,1,"50 tackles, 2 sacks",No,No,0,No,No,31.9,Active
2043,BASE::titans::cward::qb,C. Ward,Titans,QB,QB,23,Starter,73,74,74,Base NFL Veteran,Normal,13,11,"3013 pass yds, 16 pass TD",No,No,0,No,No,44.3,Active
2043,BASE::titans::kelam::cb,K. Elam,Titans,CB,CB,24,Rotation,72,72,72,Base NFL Veteran,Normal,15,0,"62 tackles, 2 INT",No,No,0,No,No,30.2,Active
2043,BASE::titans::vjefferson::wr,V. Jefferson,Titans,WR,WR,29,Rotation,72,72,72,Base NFL Veteran,Normal,14,4,"945 rec yds, 4 rec TD",No,No,0,No,No,35.0,Active
2043,BASE::titans::mharris::cb,M. Harris,Titans,CB,CB,24,Rotation,71,72,72,Base NFL Veteran,Normal,17,4,"67 tackles, 0 INT",No,No,0,No,No,35.0,Active
2043,BASE::titans::ghelm::te,G. Helm,Titans,TE,TE,22,Rotation,70,71,71,Base NFL Veteran,Normal,15,1,"1056 rec yds, 6 rec TD",No,No,0,No,No,31.0,Active
2043,BASE::titans::kmullings::hb,K. Mullings,Titans,HB,RB,22,Rotation,69,71,71,Base NFL Veteran,Normal,16,6,"999 rush yds, 8 rush TD",No,No,0,No,No,37.0,Active
2043,BASE::titans::wlevis::qb,W. Levis,Titans,QB,QB,26,Backup,68,68,68,Base NFL Veteran,Normal,11,0,"2059 pass yds, 12 pass TD",No,No,0,No,No,28.6,Active
2043,BASE::titans::jarmourdavis::cb,J. Armour-Davis,Titans,CB,CB,25,Rotation,68,69,69,Base NFL Veteran,Normal,11,3,"48 tackles, 0 INT",No,No,0,No,No,32.6,Active
2043,BASE::titans::bhance::rg,B. Hance,Titans,RG,OL,29,Depth,66,66,66,Base NFL Veteran,Normal,16,2,"16 games, 2 starts",No,No,0,No,No,30.1,Active
2043,BASE::titans::jharrell::ledg,J. Harrell,Titans,LEDG,EDGE,23,Rotation,66,67,67,Base NFL Veteran,Normal,13,4,"61 tackles, 1 sacks",No,No,0,No,No,32.9,Active
2043,BASE::titans::mcox::ls,M. Cox,Titans,LS,LS,39,Depth,66,64,66,Base NFL Veteran,Normal,14,3,"14 games, 3 starts",No,No,0,No,No,30.5,Retired
2043,BASE::titans::skane::ss,S. Kane,Titans,SS,S,23,Rotation,66,67,67,Base NFL Veteran,Normal,17,3,"51 tackles, 1 INT",No,No,0,No,No,31.7,Active
2043,BASE::titans::jreedii::fs,J. Reed II,Titans,FS,S,25,Rotation,65,65,65,Base NFL Veteran,Normal,17,3,"64 tackles, 1 INT",No,No,0,No,No,30.9,Active
2043,BASE::titans::tjones::redg,T. Jones,Titans,REDG,EDGE,25,Rotation,65,65,65,Base NFL Veteran,Normal,15,3,"67 tackles, 0 sacks",No,No,0,No,No,30.9,Active
2043,BASE::titans::boliver::wr,B. Oliver,Titans,WR,WR,25,Rotation,65,66,66,Base NFL Veteran,Normal,12,5,"1132 rec yds, 8 rec TD",No,No,0,No,No,33.7,Active
2043,BASE::titans::mbrown::ss,M. Brown,Titans,SS,S,26,Rotation,64,65,65,Base NFL Veteran,Normal,13,3,"54 tackles, 1 INT",No,No,0,No,No,30.9,Active
2043,BASE::titans::gdellinger::lg,G. Dellinger,Titans,LG,OL,23,Depth,64,66,66,Base NFL Veteran,Normal,8,4,"8 games, 4 starts",No,No,0,No,No,32.5,Active
2043,BASE::titans::clevin::c,C. Levin,Titans,C,OL,31,Depth,64,63,64,Base NFL Veteran,Normal,14,2,"14 games, 2 starts",No,No,0,No,No,28.9,Active
2043,BASE::titans::jprocheii::wr,J. Proche II,Titans,WR,WR,28,Rotation,68,69,69,Base NFL Veteran,Normal,12,5,"1035 rec yds, 8 rec TD",No,No,0,No,No,35.0,Active
2043,BASE::titans::jlynch::dt,J. Lynch,Titans,DT,IDL,26,Rotation,68,68,68,Base NFL Veteran,Normal,13,2,"44 tackles, 0 sacks",No,No,0,No,No,31.0,Active
2043,BASE::titans::jward::ledg,J. Ward,Titans,LEDG,EDGE,31,Rotation,68,67,68,Base NFL Veteran,Normal,17,5,"66 tackles, 0 sacks",No,No,0,No,No,34.1,Active
2043,BASE::titans::jwilliamssr::mike,J. Williams Sr,Titans,MIKE,LB,22,Rotation,67,68,68,Base NFL Veteran,Normal,16,2,"68 tackles, 0 sacks",No,No,0,No,No,31.0,Active
2043,BASE::titans::jslater::lg,J. Slater,Titans,LG,OL,22,Depth,67,68,68,Base NFL Veteran,Normal,16,4,"16 games, 4 starts",No,No,0,No,No,33.4,Active
2043,BASE::titans::jchestnut::hb,J. Chestnut,Titans,HB,RB,24,Rotation,67,67,67,Base NFL Veteran,Normal,11,6,"881 rush yds, 6 rush TD",No,No,0,No,No,35.3,Active
2043,BASE::titans::jbachie::will,J. Bachie,Titans,WILL,LB,27,Rotation,67,68,68,Base NFL Veteran,Normal,14,0,"54 tackles, 3 sacks",No,No,0,No,No,28.6,Active
2043,BASE::titans::oudoh::lt,O. Udoh,Titans,LT,OL,28,Depth,67,68,68,Base NFL Veteran,Normal,12,2,"12 games, 2 starts",No,No,0,No,No,31.0,Active
2043,BASE::titans::mrobinson::cb,M. Robinson,Titans,CB,CB,23,Rotation,67,69,69,Base NFL Veteran,Normal,17,2,"47 tackles, 1 INT",No,No,0,No,No,31.4,Active
2043,BASE::titans::ehallettii::ss,E. Hallett II,Titans,SS,S,25,Rotation,66,67,67,Base NFL Veteran,Normal,13,1,"57 tackles, 3 INT",No,No,0,No,No,29.3,Active
2043,BASE::titans::agaye::redg,A. Gaye,Titans,REDG,EDGE,26,Rotation,66,67,67,Base NFL Veteran,Normal,17,2,"70 tackles, 3 sacks",No,No,0,No,No,30.5,Active
2043,BASE::patriots::christiangonzalez::cb,Christian Gonzalez,Patriots,CB,CB,23,Starter,98,99,99,Base NFL Veteran,Normal,12,7,"62 tackles, 3 INT",No,No,0,No,No,50.0,Active
2043,BASE::patriots::drakemaye::qb,Drake Maye,Patriots,QB,QB,23,Starter,93,95,95,Base NFL Veteran,Normal,17,13,"3551 pass yds, 21 pass TD",No,No,0,No,No,55.5,Active
2043,BASE::patriots::stefondiggs::wr,Stefon Diggs,Patriots,WR,WR,31,Starter,87,87,87,Base NFL Veteran,Normal,14,8,"1272 rec yds, 8 rec TD",No,No,0,No,No,46.1,Active
2043,BASE::patriots::miltonwilliams::dt,Milton Williams,Patriots,DT,IDL,26,Starter,86,87,87,Base NFL Veteran,Normal,16,6,"55 tackles, 2 sacks",No,No,0,No,No,43.7,Active
2043,BASE::patriots::mikeonwenu::rg,Mike Onwenu,Patriots,RG,OL,27,Depth,86,86,86,Base NFL Veteran,Normal,12,2,"12 games, 2 starts",No,No,0,No,No,38.5,Active
2043,BASE::patriots::hunterhenry::te,Hunter Henry,Patriots,TE,TE,30,Starter,86,85,86,Base NFL Veteran,Normal,12,11,"1348 rec yds, 8 rec TD",No,No,0,No,No,48.9,Active
2043,BASE::patriots::robertspillane::mike,Robert Spillane,Patriots,MIKE,LB,29,Starter,85,84,85,Base NFL Veteran,Normal,12,9,"68 tackles, 2 sacks",No,No,0,No,No,46.1,Active
2043,BASE::patriots::carltondavisiii::cb,Carlton Davis III,Patriots,CB,CB,28,Starter,85,86,86,Base NFL Veteran,Normal,16,13,"64 tackles, 1 INT",No,No,0,No,No,51.7,Active
2043,BASE::patriots::marcusjones::cb,Marcus Jones,Patriots,CB,CB,26,Starter,82,82,82,Base NFL Veteran,Normal,11,8,"61 tackles, 3 INT",No,No,0,No,No,44.0,Active
2043,BASE::patriots::treveyonhenderson::hb,TreVeyon Henderson,Patriots,HB,RB,22,Starter,82,83,83,Base NFL Veteran,Normal,14,8,"918 rush yds, 6 rush TD",No,No,0,No,No,44.5,Active
2043,BASE::patriots::haroldlandryiii::redg,Harold Landry III,Patriots,REDG,EDGE,29,Starter,82,81,82,Base NFL Veteran,Normal,15,9,"65 tackles, 3 sacks",No,No,0,No,No,44.8,Active
2043,BASE::patriots::morganmoses::rt,Morgan Moses,Patriots,RT,OL,34,Depth,82,82,82,Base NFL Veteran,Normal,16,4,"16 games, 4 starts",No,No,0,No,No,39.2,Declining
2043,BASE::patriots::cwoodson::ss,C. Woodson,Patriots,SS,S,24,Starter,81,82,82,Base NFL Veteran,Normal,17,12,"71 tackles, 0 INT",No,No,0,No,No,48.8,Active
2043,BASE::patriots::willcampbell::lt,Will Campbell,Patriots,LT,OL,21,Depth,81,81,81,Base NFL Veteran,Normal,13,3,"13 games, 3 starts",No,No,0,No,No,37.6,Active
2043,BASE::patriots::kayshonboutte::wr,Kayshon Boutte,Patriots,WR,WR,23,Starter,80,80,80,Base NFL Veteran,Normal,17,7,"1081 rec yds, 6 rec TD",No,No,0,No,No,42.0,Active
2043,BASE::patriots::christianbarmore::dt,Christian Barmore,Patriots,DT,IDL,26,Starter,79,79,79,Base NFL Veteran,Normal,13,12,"73 tackles, 2 sacks",No,No,0,No,No,47.6,Active
2043,BASE::patriots::brycebaringer::p,Bryce Baringer,Patriots,P,P,26,Depth,78,78,78,Base NFL Veteran,Normal,15,2,"15 games, 2 starts",No,No,0,No,No,35.2,Active
2043,BASE::patriots::jhawkins::fs,J. Hawkins,Patriots,FS,S,28,Starter,78,79,79,Base NFL Veteran,Normal,12,15,"65 tackles, 2 INT",No,No,0,No,No,51.2,Active
2043,BASE::patriots::antoniogibson::hb,Antonio Gibson,Patriots,HB,RB,27,Starter,78,78,78,Base NFL Veteran,Normal,13,13,"854 rush yds, 4 rush TD",No,No,0,No,No,48.4,Active
2043,BASE::patriots::demariodouglas::wr,Demario Douglas,Patriots,WR,WR,24,Starter,77,78,78,Base NFL Veteran,Normal,16,10,"1064 rec yds, 6 rec TD",No,No,0,No,No,44.8,Active
2043,BASE::patriots::rhamondrestevenson::hb,Rhamondre Stevenson,Patriots,HB,RB,27,Starter,77,77,77,Base NFL Veteran,Normal,16,16,"1101 rush yds, 10 rush TD",No,No,0,No,No,51.5,Active
2043,BASE::patriots::anferneejennings::redg,Anfernee Jennings,Patriots,REDG,EDGE,28,Starter,77,77,77,Base NFL Veteran,Normal,16,9,"70 tackles, 3 sacks",No,No,0,No,No,43.1,Active
2043,BASE::patriots::mackhollins::wr,Mack Hollins,Patriots,WR,WR,31,Starter,77,77,77,Base NFL Veteran,Normal,15,10,"1099 rec yds, 8 rec TD",No,No,0,No,No,44.3,Active
2043,BASE::patriots::garrettbradbury::c,Garrett Bradbury,Patriots,C,OL,30,Depth,76,75,76,Base NFL Veteran,Normal,9,1,"9 games, 1 starts",No,No,0,No,No,32.7,Active
2043,BASE::patriots::klavonchaisson::ledg,K'Lavon Chaisson,Patriots,LEDG,EDGE,26,Starter,75,75,75,Base NFL Veteran,Normal,13,7,"50 tackles, 0 sacks",No,No,0,No,No,39.9,Active
2043,BASE::patriots::jahlanitavai::will,Jahlani Tavai,Patriots,WILL,LB,28,Starter,75,76,76,Base NFL Veteran,Normal,16,9,"70 tackles, 0 sacks",No,No,0,No,No,42.7,Active
2043,BASE::patriots::austinhooper::te,Austin Hooper,Patriots,TE,TE,30,Rotation,74,73,74,Base NFL Veteran,Normal,15,4,"1179 rec yds, 9 rec TD",No,No,0,No,No,35.5,Active
2043,BASE::patriots::andresborregales::k,Andres Borregales,Patriots,K,K,23,Depth,74,76,76,Base NFL Veteran,Normal,8,0,"8 games, 0 starts",No,No,0,No,No,31.9,Active
2043,BASE::patriots::kylewilliams::wr,Kyle Williams,Patriots,WR,WR,22,Rotation,73,73,73,Base NFL Veteran,Normal,17,4,"1190 rec yds, 8 rec TD",No,No,0,No,No,35.5,Active
2043,BASE::patriots::christianelliss::will,Christian Elliss,Patriots,WILL,LB,26,Rotation,73,73,73,Base NFL Veteran,Normal,17,4,"56 tackles, 0 sacks",No,No,0,No,No,35.5,Active
2043,BASE::patriots::khyiristonga::dt,Khyiris Tonga,Patriots,DT,IDL,29,Rotation,73,73,73,Base NFL Veteran,Normal,12,5,"57 tackles, 1 sacks",No,No,0,No,No,36.7,Active
2043,BASE::patriots::jgibbens::will,J. Gibbens,Patriots,WILL,LB,26,Rotation,72,72,72,Base NFL Veteran,Normal,12,0,"58 tackles, 2 sacks",No,No,0,No,No,30.2,Active
